tanggal,jam,suhu_celsius,hari_libur,jumlah_penghuni,jumlah_perangkat_aktif,jam_penggunaan_rata_rata,konsumsi_kwh
2013-05-12,19,27.01,0,5,13,9.61,21.454
2013-05-13,21,27.95,0,2,3,6.97,11.612
2013-05-14,6,28.6,0,4,3,8.5,13.275
2013-05-15,22,29.08,0,5,10,8.69,19.531
2013-05-16,21,29.38,0,5,12,6.28,20.979
2013-05-17,21,31.71,0,1,3,6.26,15.613
2013-05-18,17,31.57,0,6,4,10.09,22.401
2013-05-19,17,32.82,0,6,6,8.52,27.37
2013-05-20,20,27.01,0,4,3,9.41,12.713
2013-05-21,21,28.81,0,5,9,7.01,18.629
2013-05-22,22,30.07,0,3,14,8.57,20.248
2013-05-23,7,30.89,0,4,11,8.71,24.437
2013-05-24,19,26.61,0,1,5,7.78,12.219
2013-05-25,11,28.95,0,2,5,11.0,16.152
2013-05-26,22,29.95,0,5,14,10.31,23.097
2013-05-27,17,28.94,0,1,10,8.36,14.957
2013-05-28,5,32.54,0,2,4,9.55,21.285
2013-05-29,17,31.05,1,5,14,9.99,26.298
2013-05-30,18,29.43,1,3,15,8.33,22.943
2013-05-31,17,28.14,0,2,3,6.56,11.806
2013-06-01,21,25.92,1,4,13,10.84,22.123
2013-06-02,11,29.22,1,6,12,10.48,26.876
2013-06-03,18,29.43,0,5,10,8.31,19.367
2013-06-04,19,30.23,0,6,12,8.73,24.368
2013-06-05,18,28.95,0,2,5,6.45,12.793
2013-06-06,14,27.8,0,3,10,9.92,17.44
2013-06-07,17,31.93,0,3,3,8.04,17.842
2013-06-08,20,27.18,0,6,7,9.09,17.69
2013-06-09,19,30.39,0,3,14,8.8,25.423
2013-06-10,7,31.5,0,2,8,7.17,19.41
2013-06-11,19,26.95,0,1,7,8.71,12.48
2013-06-12,20,30.28,0,6,14,7.98,24.914
2013-06-13,18,28.24,0,2,15,8.43,19.339
2013-06-14,18,27.41,0,2,3,8.14,10.775
2013-06-15,19,29.76,0,1,14,8.16,19.765
2013-06-16,20,29.94,0,5,14,8.52,23.639
2013-06-17,8,28.99,0,4,4,9.35,14.789
2013-06-18,17,26.91,0,2,12,7.68,17.016
2013-06-19,19,28.32,0,1,4,9.76,11.846
2013-06-20,6,29.38,0,4,8,7.06,17.578
2013-06-21,11,31.41,0,4,9,7.47,21.117
2013-06-22,13,26.64,0,3,4,10.31,15.995
2013-06-23,23,28.58,0,4,4,8.81,16.752
2013-06-24,17,30.06,0,4,4,8.26,16.156
2013-06-25,14,33.84,0,4,12,7.95,31.444
2013-06-26,8,31.95,0,3,9,6.95,20.926
2013-06-27,10,30.48,0,2,4,6.11,13.549
2013-06-28,21,28.8,0,4,9,7.66,16.469
2013-06-29,18,26.91,0,3,10,11.19,21.219
2013-06-30,17,27.83,0,5,5,9.89,17.674
2013-07-01,20,29.57,0,3,11,7.92,17.905
2013-07-02,14,29.48,0,4,13,7.03,20.896
2013-07-03,20,27.96,0,6,9,8.54,21.474
2013-07-04,19,33.76,0,5,11,8.56,33.322
2013-07-05,17,29.88,0,4,8,9.26,18.759
2013-07-06,17,32.55,0,5,4,9.22,24.691
2013-07-07,21,29.1,0,5,15,7.98,24.872
2013-07-08,22,31.67,0,4,10,7.76,22.489
2013-07-09,17,31.76,0,2,10,9.2,20.09
2013-07-10,21,30.67,0,5,12,7.99,22.826
2013-07-11,13,28.96,0,2,15,9.04,17.92
2013-07-12,20,28.95,0,5,10,9.78,18.004
2013-07-13,22,29.47,0,1,3,9.58,14.3
2013-07-14,20,29.59,0,4,4,10.65,16.735
2013-07-15,7,26.84,0,1,11,7.05,13.18
2013-07-16,21,30.22,0,5,4,6.87,18.832
2013-07-17,17,29.74,0,1,6,8.0,12.409
2013-07-18,20,29.6,0,4,4,9.96,17.243
2013-07-19,21,28.45,0,2,15,8.69,20.329
2013-07-20,22,32.87,0,2,12,8.18,26.129
2013-07-21,16,28.19,0,3,12,7.91,16.316
2013-07-22,18,30.46,0,3,7,8.14,17.714
2013-07-23,9,29.83,0,1,8,9.84,14.97
2013-07-24,14,31.38,0,1,6,7.18,17.465
2013-07-25,9,30.63,0,6,12,7.45,23.022
2013-07-26,10,31.56,0,3,3,6.29,17.636
2013-07-27,17,29.23,0,4,7,9.16,17.79
2013-07-28,20,29.63,0,3,6,8.68,16.923
2013-07-29,5,29.88,0,3,10,7.05,19.995
2013-07-30,21,29.79,0,3,10,7.21,20.066
2013-07-31,18,33.71,0,6,7,8.93,30.649
2013-08-01,6,31.6,0,1,9,8.75,20.7
2013-08-02,17,29.19,0,6,6,6.78,16.124
2013-08-03,16,28.19,0,4,4,8.34,15.716
2013-08-04,17,28.95,0,5,9,8.96,18.816
2013-08-05,18,29.54,0,5,5,9.12,16.862
2013-08-06,18,28.5,0,6,13,8.49,19.048
2013-08-07,17,31.46,0,4,3,6.23,16.028
2013-08-08,19,28.46,0,1,4,7.39,10.847
2013-08-09,14,29.63,0,4,9,8.92,20.071
2013-08-10,15,29.09,0,5,8,7.98,18.921
2013-08-11,21,28.93,0,2,3,8.57,14.456
2013-08-12,15,32.41,0,2,13,7.26,24.702
2013-08-13,18,29.9,0,1,7,7.66,14.734
2013-08-14,19,30.62,0,1,15,8.94,21.749
2013-08-15,22,30.78,0,5,13,7.72,23.609
2013-08-16,21,32.74,0,2,7,9.42,20.467
2013-08-17,21,30.67,1,3,4,8.35,19.14
2013-08-18,18,29.16,0,3,3,9.72,16.151
2013-08-19,18,31.59,0,6,4,7.69,20.131
2013-08-20,21,28.07,0,4,4,7.8,13.426
2013-08-21,18,30.92,0,4,7,8.64,20.46
2013-08-22,22,29.54,0,2,9,6.6,15.388
2013-08-23,22,30.14,0,3,9,8.17,17.422
2013-08-24,19,30.43,0,6,10,8.86,23.506
2013-08-25,20,26.99,0,5,13,10.05,20.597
2013-08-26,21,29.81,0,4,12,6.72,18.717
2013-08-27,18,30.86,0,2,10,8.24,19.129
2013-08-28,17,31.44,0,6,14,9.23,27.06
2013-08-29,21,32.21,0,2,13,8.1,23.673
2013-08-30,12,29.72,0,1,3,7.78,12.761
2013-08-31,20,30.75,0,3,12,10.03,22.596
2013-09-01,5,30.05,0,6,9,9.77,22.799
2013-09-02,5,25.76,0,1,3,8.57,11.595
2013-09-03,17,31.49,0,5,8,9.89,21.841
2013-09-04,22,29.49,0,3,14,7.76,20.262
2013-09-05,16,26.71,0,2,4,6.09,11.693
2013-09-06,22,27.86,0,1,3,9.64,11.496
2013-09-07,21,28.28,0,1,13,7.98,17.983
2013-09-08,8,29.8,0,6,4,7.84,19.463
2013-09-09,11,28.33,0,3,6,7.96,15.157
2013-09-10,7,29.54,0,4,7,7.61,17.856
2013-09-11,6,28.76,0,6,13,9.31,20.573
2013-09-12,12,31.09,0,5,11,9.87,23.318
2013-09-13,18,27.4,0,5,5,9.91,14.408
2013-09-14,18,32.35,0,4,5,11.16,22.277
2013-09-15,17,26.44,0,3,14,9.9,20.769
2013-09-16,11,28.96,0,2,9,6.78,15.847
2013-09-17,18,28.62,0,2,7,7.53,15.92
2013-09-18,11,26.91,0,6,15,7.42,21.013
2013-09-19,20,28.66,0,4,3,9.5,14.817
2013-09-20,22,28.09,0,6,7,9.04,16.492
2013-09-21,9,30.31,0,5,13,9.15,24.675
2013-09-22,10,29.01,0,5,9,8.23,18.707
2013-09-23,6,31.11,0,3,13,9.2,24.76
2013-09-24,17,29.75,0,3,7,7.04,17.351
2013-09-25,17,29.28,0,1,14,9.84,19.458
2013-09-26,19,29.47,0,5,14,9.0,21.446
2013-09-27,21,29.67,0,1,4,8.21,13.371
2013-09-28,21,28.25,0,5,15,8.89,23.481
2013-09-29,20,30.2,0,1,14,11.17,20.052
2013-09-30,22,26.3,0,2,9,6.03,12.436
2013-10-01,18,30.16,0,6,14,8.56,24.974
2013-10-02,16,25.94,0,1,12,6.46,14.789
2013-10-03,21,27.9,0,1,10,7.31,14.642
2013-10-04,15,30.05,0,6,14,8.28,25.812
2013-10-05,22,29.02,0,6,12,11.06,24.887
2013-10-06,13,27.88,0,1,15,8.74,17.387
2013-10-07,18,28.74,0,3,7,7.04,16.91
2013-10-08,22,30.15,0,3,6,6.02,16.536
2013-10-09,8,27.06,0,2,3,9.77,12.499
2013-10-10,19,25.39,0,3,11,7.19,17.239
2013-10-11,5,30.31,0,2,9,6.07,15.283
2013-10-12,20,29.91,0,1,13,9.32,20.659
2013-10-13,18,30.7,0,6,10,8.23,24.928
2013-10-14,21,30.27,0,1,4,6.95,13.634
2013-10-15,18,29.39,0,4,10,6.88,20.026
2013-10-16,7,29.85,0,1,13,6.82,17.746
2013-10-17,20,29.1,0,6,8,9.18,21.805
2013-10-18,5,27.33,0,3,15,8.26,17.739
2013-10-19,11,29.8,0,3,11,8.66,19.892
2013-10-20,21,29.81,0,1,9,10.66,16.842
2013-10-21,17,31.11,0,2,3,7.72,16.584
2013-10-22,20,27.03,0,1,10,6.01,14.231
2013-10-23,14,30.72,0,3,14,6.33,22.372
2013-10-24,9,27.4,0,5,5,9.07,16.751
2013-10-25,17,26.19,1,5,4,9.08,18.646
2013-10-26,5,26.96,0,1,13,7.63,17.812
2013-10-27,15,29.07,0,6,5,8.81,17.694
2013-10-28,18,27.78,0,6,14,7.54,20.081
2013-10-29,20,31.94,0,2,12,9.08,21.934
2013-10-30,17,29.25,0,5,6,6.91,16.702
2013-10-31,17,25.86,0,5,3,7.02,14.391
2013-11-01,16,28.53,0,3,3,8.13,12.892
2013-11-02,19,26.85,0,5,4,10.02,17.26
2013-11-03,15,26.96,0,4,3,7.82,14.23
2013-11-04,5,27.18,0,3,10,6.53,15.292
2013-11-05,17,26.61,0,4,7,7.15,14.581
2013-11-06,20,25.14,0,4,15,7.87,21.669
2013-11-07,21,28.3,0,1,3,9.23,11.416
2013-11-08,9,28.19,0,1,4,6.22,10.459
2013-11-09,22,27.28,0,6,14,9.37,26.69
2013-11-10,16,25.09,0,5,3,11.34,19.051
2013-11-11,16,27.88,0,5,6,8.72,16.679
2013-11-12,7,28.07,0,3,6,7.59,14.213
2013-11-13,22,28.77,0,6,11,9.83,23.105
2013-11-14,21,26.46,0,4,3,9.02,13.669
2013-11-15,20,29.36,0,5,6,6.14,18.307
2013-11-16,16,25.52,0,2,14,11.19,19.983
2013-11-17,22,27.46,0,6,10,11.07,20.095
2013-11-18,19,26.05,0,2,3,9.12,11.334
2013-11-19,23,25.49,0,4,11,8.16,17.814
2013-11-20,21,27.83,0,3,13,6.15,16.178
2013-11-21,19,27.43,0,5,6,6.98,15.294
2013-11-22,20,28.26,0,5,4,9.41,16.021
2013-11-23,20,25.04,0,2,13,9.78,18.267
2013-11-24,22,25.91,0,2,3,9.88,12.684
2013-11-25,19,25.74,0,6,8,8.69,19.429
2013-11-26,16,24.59,0,5,14,9.62,19.453
2013-11-27,8,27.76,0,5,13,9.27,20.227
2013-11-28,18,25.8,0,6,11,7.37,21.209
2013-11-29,22,27.44,0,3,4,9.32,14.206
2013-11-30,21,27.95,0,2,14,9.28,21.272
2013-12-01,19,27.72,0,1,7,11.42,16.037
2013-12-02,18,25.73,0,5,14,9.14,18.818
2013-12-03,18,24.48,0,1,13,7.79,14.487
2013-12-04,10,26.86,0,5,14,6.67,19.059
2013-12-05,17,26.39,0,2,15,9.69,17.473
2013-12-06,13,26.62,0,5,5,7.11,15.275
2013-12-07,19,25.61,0,5,6,9.48,17.622
2013-12-08,17,23.91,0,6,10,10.02,20.315
2013-12-09,20,27.11,0,6,12,8.1,21.585
2013-12-10,20,27.25,0,2,13,9.48,17.573
2013-12-11,22,26.59,0,6,15,8.01,21.259
2013-12-12,7,27.66,0,3,14,6.65,20.464
2013-12-13,16,25.17,0,5,3,7.35,13.774
2013-12-14,16,27.7,0,3,6,9.46,15.838
2013-12-15,22,29.28,0,4,7,10.67,20.048
2013-12-16,7,24.5,0,1,15,7.64,16.839
2013-12-17,19,26.37,0,6,12,6.31,18.499
2013-12-18,19,27.39,0,2,7,8.96,14.038
2013-12-19,22,25.33,0,3,9,6.9,15.806
2013-12-20,22,26.17,0,1,6,8.26,11.658
2013-12-21,21,25.71,0,1,5,7.94,13.335
2013-12-22,23,29.69,0,5,7,10.58,21.016
2013-12-23,19,22.97,0,2,15,8.68,17.619
2013-12-24,22,26.48,0,2,9,8.68,16.07
2013-12-25,15,26.01,1,4,7,10.86,17.693
2013-12-26,21,27.29,0,1,6,7.55,11.484
2013-12-27,19,27.04,0,1,8,6.51,12.297
2013-12-28,19,25.8,0,2,8,11.02,17.324
2013-12-29,21,24.82,0,4,13,10.7,20.712
2013-12-30,19,25.38,0,2,15,9.89,18.486
2013-12-31,5,25.86,0,5,12,9.89,17.949
2014-01-01,8,23.78,1,2,6,8.89,16.171
2014-01-02,22,27.06,0,5,13,9.58,23.294
2014-01-03,5,26.38,0,2,11,6.89,15.911
2014-01-04,9,26.44,0,2,8,7.72,16.18
2014-01-05,10,26.98,0,5,9,9.5,19.514
2014-01-06,18,25.23,0,5,10,6.58,18.973
2014-01-07,8,27.54,0,3,6,9.4,14.795
2014-01-08,17,23.97,0,5,8,7.23,16.463
2014-01-09,21,25.66,0,1,5,7.48,11.657
2014-01-10,17,27.1,0,5,11,7.26,19.062
2014-01-11,19,26.22,0,6,15,9.68,22.935
2014-01-12,12,24.93,0,5,12,7.75,21.161
2014-01-13,18,27.27,0,3,7,7.48,13.471
2014-01-14,20,25.11,0,1,5,6.86,11.441
2014-01-15,18,28.53,0,1,15,6.97,18.154
2014-01-16,17,22.11,0,3,8,8.46,14.98
2014-01-17,19,25.66,0,3,14,8.25,17.94
2014-01-18,21,23.52,0,3,14,8.92,18.113
2014-01-19,17,25.9,0,4,12,10.33,19.555
2014-01-20,17,27.01,0,6,6,6.67,17.52
2014-01-21,18,25.18,0,5,13,7.74,18.775
2014-01-22,23,25.47,0,6,15,7.85,22.01
2014-01-23,21,24.47,0,2,13,8.51,17.087
2014-01-24,5,26.55,0,6,14,8.07,20.002
2014-01-25,18,24.21,0,5,12,7.56,20.438
2014-01-26,20,24.68,0,2,6,10.47,16.316
2014-01-27,19,23.52,0,3,15,9.25,20.009
2014-01-28,22,27.32,0,5,11,9.04,19.516
2014-01-29,19,25.35,0,5,6,9.88,16.284
2014-01-30,21,25.99,0,1,14,8.35,17.487
2014-01-31,21,25.47,0,2,4,6.76,10.882
2014-02-01,22,26.08,0,4,3,8.85,14.764
2014-02-02,18,29.12,1,6,15,9.14,24.361
2014-02-03,5,26.36,0,6,10,7.34,16.438
2014-02-04,8,23.62,0,2,13,8.0,17.53
2014-02-05,21,27.7,0,1,8,7.53,13.95
2014-02-06,9,28.34,0,1,8,6.22,12.437
2014-02-07,17,26.82,0,5,8,8.47,15.632
2014-02-08,20,24.94,1,5,6,10.4,20.608
2014-02-09,17,25.74,0,6,4,9.3,17.826
2014-02-10,7,26.16,0,4,8,9.43,16.823
2014-02-11,19,26.2,0,5,6,7.6,15.51
2014-02-12,17,24.19,0,1,14,8.45,17.64
2014-02-13,6,25.37,0,5,10,9.31,19.814
2014-02-14,18,23.0,0,4,10,7.4,17.3
2014-02-15,17,26.27,0,1,9,10.79,14.592
2014-02-16,14,23.63,0,2,11,8.12,17.194
2014-02-17,22,27.55,0,3,4,7.61,13.388
2014-02-18,21,25.53,0,6,7,6.66,16.609
2014-02-19,12,26.41,0,6,6,9.7,17.146
2014-02-20,19,25.75,0,6,8,6.07,17.772
2014-02-21,16,24.67,0,1,15,6.02,17.199
2014-02-22,13,24.92,0,6,5,7.65,18.366
2014-02-23,7,27.24,0,5,12,11.33,22.036
2014-02-24,17,24.47,0,4,13,7.31,18.33
2014-02-25,13,26.77,0,3,5,6.94,14.873
2014-02-26,18,25.56,0,1,12,6.97,15.503
2014-02-27,21,26.78,0,2,12,6.46,16.452
2014-02-28,22,25.02,1,2,13,10.62,19.406
2014-03-01,16,27.22,0,2,7,7.91,12.701
2014-03-02,18,24.04,0,3,8,10.69,16.827
2014-03-03,17,24.08,0,6,3,8.52,13.988
2014-03-04,19,25.09,0,3,4,6.74,13.43
2014-03-05,13,28.22,0,1,13,9.87,17.447
2014-03-06,18,26.66,0,3,15,9.45,20.622
2014-03-07,11,24.99,0,1,9,9.83,13.63
2014-03-08,11,25.5,0,4,10,11.25,20.204
2014-03-09,7,26.09,0,6,13,10.77,23.241
2014-03-10,20,27.99,0,5,6,9.43,17.187
2014-03-11,17,25.82,0,2,13,8.36,18.619
2014-03-12,6,25.88,0,4,15,9.05,20.918
2014-03-13,17,26.16,0,5,8,8.69,16.876
2014-03-14,22,26.77,0,5,14,8.5,19.34
2014-03-15,17,25.32,0,5,14,11.12,21.262
2014-03-16,8,24.59,0,2,9,7.89,16.852
2014-03-17,22,28.63,0,4,3,6.74,12.607
2014-03-18,17,24.56,0,2,6,6.57,12.343
2014-03-19,11,25.46,0,5,5,7.27,16.064
2014-03-20,10,24.85,0,4,6,7.28,13.492
2014-03-21,5,24.43,0,4,9,8.75,17.771
2014-03-22,11,26.11,0,1,14,9.91,19.337
2014-03-23,13,25.8,0,5,3,8.43,18.047
2014-03-24,21,26.35,0,1,15,9.7,18.276
2014-03-25,15,24.88,0,3,5,8.8,13.64
2014-03-26,21,28.64,0,1,6,6.92,12.58
2014-03-27,20,27.07,0,6,10,6.71,19.562
2014-03-28,20,26.43,0,4,7,9.22,17.252
2014-03-29,14,22.0,0,3,7,9.5,16.622
2014-03-30,22,28.56,0,3,11,9.67,19.561
2014-03-31,15,27.34,0,3,3,6.7,10.13
2014-04-01,16,25.44,0,5,15,9.97,22.938
2014-04-02,22,26.13,0,5,9,7.82,16.86
2014-04-03,10,27.5,0,2,7,9.06,12.874
2014-04-04,8,25.22,0,2,11,6.49,13.051
2014-04-05,18,25.73,0,5,15,8.2,24.663
2014-04-06,9,30.36,0,2,9,10.55,20.631
2014-04-07,14,26.75,0,2,4,8.03,11.609
2014-04-08,22,29.21,0,4,9,6.39,16.582
2014-04-09,18,29.5,0,1,3,7.01,11.356
2014-04-10,19,28.85,0,4,11,9.7,16.543
2014-04-11,5,27.68,0,5,8,9.62,18.302
2014-04-12,21,27.76,0,5,10,10.03,20.438
2014-04-13,18,27.35,0,6,12,10.35,23.136
2014-04-14,22,27.1,0,5,3,9.68,16.073
2014-04-15,21,27.66,0,2,13,7.28,17.546
2014-04-16,18,28.02,0,1,14,8.33,16.475
2014-04-17,21,28.59,0,5,13,7.16,19.879
2014-04-18,22,26.7,0,6,5,9.24,16.778
2014-04-19,18,27.76,0,5,4,9.9,17.137
2014-04-20,20,26.18,0,6,9,7.85,20.989
2014-04-21,21,27.38,0,2,4,9.63,12.001
2014-04-22,18,29.18,0,3,14,7.04,19.215
2014-04-23,13,27.56,0,1,10,6.65,13.789
2014-04-24,22,25.67,0,3,11,8.43,16.361
2014-04-25,17,28.8,0,5,5,8.42,16.917
2014-04-26,7,27.39,0,3,15,8.99,19.065
2014-04-27,20,27.98,0,1,13,7.87,17.296
2014-04-28,17,29.33,0,1,4,7.86,11.252
2014-04-29,8,28.53,0,2,12,7.51,16.291
2014-04-30,11,32.04,0,6,4,8.94,21.415
2014-05-01,17,27.67,1,2,6,11.43,14.146
2014-05-02,20,26.68,0,6,6,6.62,17.23
2014-05-03,23,27.18,0,6,8,9.32,19.372
2014-05-04,20,29.09,0,2,15,7.92,22.289
2014-05-05,7,29.18,0,5,9,6.67,18.732
2014-05-06,19,26.41,0,6,10,9.76,20.724
2014-05-07,11,30.15,0,5,10,6.82,22.046
2014-05-08,22,28.18,0,6,15,8.51,23.942
2014-05-09,15,31.21,0,2,3,6.74,15.325
2014-05-10,19,27.83,0,5,10,10.71,20.516
2014-05-11,20,28.61,0,1,10,9.22,17.08
2014-05-12,18,29.23,0,4,13,8.75,23.057
2014-05-13,20,28.15,0,5,8,9.67,19.374
2014-05-14,22,27.89,0,5,9,7.65,18.535
2014-05-15,23,25.96,0,1,9,6.55,13.132
2014-05-16,17,29.17,0,1,14,6.93,15.93
2014-05-17,22,26.55,0,1,7,9.44,14.809
2014-05-18,9,30.71,0,6,10,9.1,23.29
2014-05-19,19,29.66,0,6,4,6.19,17.444
2014-05-20,10,29.45,0,5,7,9.61,18.006
2014-05-21,14,32.31,0,5,4,6.43,23.751
2014-05-22,17,32.98,0,5,3,6.08,24.032
2014-05-23,5,25.56,0,1,6,6.54,11.073
2014-05-24,7,26.46,0,3,13,7.82,19.946
2014-05-25,18,29.42,0,6,13,7.58,22.722
2014-05-26,17,29.89,0,1,6,6.27,14.206
2014-05-27,22,28.63,0,3,6,7.78,14.791
2014-05-28,20,30.21,0,3,5,6.82,15.605
2014-05-29,22,30.95,0,3,11,8.72,21.698
2014-05-30,20,31.48,0,5,5,6.22,19.232
2014-05-31,19,30.29,0,5,9,9.12,20.034
2014-06-01,19,31.12,1,1,3,10.59,19.231
2014-06-02,18,29.68,0,1,7,9.68,14.114
2014-06-03,16,26.58,0,3,13,7.35,16.383
2014-06-04,17,28.75,0,4,13,9.74,23.033
2014-06-05,22,30.3,0,4,12,9.03,24.269
2014-06-06,17,29.16,0,3,8,9.91,17.795
2014-06-07,21,28.32,0,5,11,9.14,19.58
2014-06-08,22,29.25,0,4,4,7.67,16.121
2014-06-09,22,27.98,0,4,11,8.39,16.755
2014-06-10,5,31.78,0,1,10,9.46,19.489
2014-06-11,23,31.33,0,3,3,9.83,17.999
2014-06-12,5,28.29,0,3,3,6.06,12.272
2014-06-13,6,29.49,0,1,8,6.83,13.141
2014-06-14,10,28.62,0,6,11,7.51,19.973
2014-06-15,22,25.31,0,1,9,9.67,16.23
2014-06-16,21,28.27,0,6,3,8.21,17.887
2014-06-17,8,29.05,0,5,14,9.18,23.826
2014-06-18,22,29.35,1,5,9,8.75,21.187
2014-06-19,18,28.74,0,5,15,8.37,19.656
2014-06-20,9,28.21,0,5,7,8.04,17.885
2014-06-21,18,31.26,0,4,9,7.65,22.974
2014-06-22,5,30.56,0,2,4,9.16,17.039
2014-06-23,9,29.38,0,5,7,8.27,16.669
2014-06-24,19,28.77,0,3,5,7.07,14.029
2014-06-25,13,29.08,0,1,15,9.76,17.263
2014-06-26,10,29.41,0,3,6,9.43,17.352
2014-06-27,22,30.49,0,4,14,6.71,21.687
2014-06-28,19,31.48,0,4,4,10.15,19.126
2014-06-29,19,30.04,0,6,4,10.84,21.373
2014-06-30,18,28.88,0,1,10,9.72,15.427
2014-07-01,21,29.66,0,4,11,6.31,16.676
2014-07-02,21,30.64,0,2,13,7.25,19.267
2014-07-03,22,31.74,0,4,10,8.18,22.99
2014-07-04,15,29.55,0,1,11,9.61,18.881
2014-07-05,20,27.98,0,6,12,9.63,20.441
2014-07-06,22,27.63,0,1,3,8.32,12.233
2014-07-07,19,29.42,0,6,3,6.89,17.128
2014-07-08,17,29.82,0,4,8,8.51,18.182
2014-07-09,12,26.39,0,2,9,8.34,14.751
2014-07-10,6,30.22,0,6,10,9.61,22.605
2014-07-11,18,32.15,0,2,14,9.86,23.835
2014-07-12,17,29.76,0,2,14,9.39,18.819
2014-07-13,22,31.39,0,3,7,10.28,22.549
2014-07-14,17,27.98,0,2,13,6.21,17.555
2014-07-15,22,30.03,0,4,15,9.73,22.18
2014-07-16,8,32.0,0,2,13,7.97,23.311
2014-07-17,6,30.49,0,6,13,9.5,26.277
2014-07-18,21,32.06,0,2,12,6.5,24.769
2014-07-19,11,29.11,0,6,8,9.99,22.649
2014-07-20,17,31.14,0,5,15,9.32,27.726
2014-07-21,19,32.7,0,5,5,7.78,21.16
2014-07-22,6,29.89,0,1,11,7.14,18.287
2014-07-23,21,30.8,0,2,8,6.21,16.941
2014-07-24,7,29.72,0,4,4,6.81,15.373
2014-07-25,16,28.77,0,1,4,7.72,12.081
2014-07-26,17,34.18,0,1,11,10.33,29.598
2014-07-27,21,29.65,0,3,13,10.74,23.309
2014-07-28,18,32.4,0,2,7,9.91,20.409
2014-07-29,14,28.53,0,4,3,7.63,13.597
2014-07-30,15,33.74,0,2,13,6.49,24.94
2014-07-31,19,32.7,0,1,15,7.07,24.668
2014-08-01,18,31.82,0,1,9,10.0,20.607
2014-08-02,10,29.24,0,3,5,9.08,16.929
2014-08-03,22,32.86,0,1,3,8.65,18.429
2014-08-04,14,30.61,0,1,12,9.68,20.583
2014-08-05,22,30.61,0,5,14,8.27,23.701
2014-08-06,21,32.02,0,5,8,7.97,24.105
2014-08-07,23,30.91,0,1,14,7.31,21.778
2014-08-08,22,33.41,0,2,9,9.07,28.515
2014-08-09,18,31.25,0,5,14,7.65,24.957
2014-08-10,19,29.53,0,2,8,7.64,17.614
2014-08-11,21,30.85,0,3,14,9.54,23.116
2014-08-12,18,29.14,0,3,5,7.38,15.351
2014-08-13,20,30.04,0,3,13,8.51,17.707
2014-08-14,17,29.33,0,3,9,8.84,16.004
2014-08-15,17,29.84,0,4,10,6.1,19.017
2014-08-16,20,34.04,0,3,4,11.35,27.297
2014-08-17,13,29.56,1,6,14,10.66,24.256
2014-08-18,20,29.37,0,5,8,7.1,17.546
2014-08-19,18,31.73,0,3,6,6.29,19.133
2014-08-20,8,29.39,0,4,6,7.98,16.734
2014-08-21,19,29.08,0,5,10,6.26,19.818
2014-08-22,19,31.84,0,2,9,8.44,19.155
2014-08-23,8,28.16,0,2,14,9.97,19.051
2014-08-24,6,33.69,0,1,14,10.08,26.764
2014-08-25,19,29.19,0,4,3,7.38,14.202
2014-08-26,7,27.95,0,1,15,6.78,14.294
2014-08-27,8,29.15,0,3,6,6.7,14.408
2014-08-28,14,28.98,0,5,7,9.95,17.548
2014-08-29,21,27.62,0,4,10,6.9,16.275
2014-08-30,18,27.58,0,4,6,11.18,18.383
2014-08-31,22,33.08,0,2,9,11.23,26.647
2014-09-01,17,29.99,0,6,3,6.79,17.711
2014-09-02,19,31.22,0,4,10,6.56,19.855
2014-09-03,22,30.1,0,4,15,6.49,20.895
2014-09-04,18,28.94,0,1,3,9.23,11.261
2014-09-05,18,30.39,0,5,7,7.7,20.489
2014-09-06,9,29.65,0,2,12,8.2,18.694
2014-09-07,18,27.87,0,3,10,8.68,19.176
2014-09-08,22,28.92,0,4,13,6.72,19.276
2014-09-09,18,30.45,0,1,9,9.92,16.579
2014-09-10,15,32.01,0,4,9,6.42,20.597
2014-09-11,20,29.43,0,5,7,6.39,18.716
2014-09-12,22,31.61,1,4,6,10.16,23.54
2014-09-13,22,29.13,0,4,14,8.14,22.248
2014-09-14,11,27.78,0,3,4,7.7,14.255
2014-09-15,21,27.57,0,5,11,6.12,17.427
2014-09-16,18,28.19,0,5,11,9.31,20.355
2014-09-17,21,29.4,0,2,15,9.82,20.589
2014-09-18,14,29.86,0,2,10,8.91,16.659
2014-09-19,22,29.51,1,6,13,10.45,25.546
2014-09-20,22,31.22,0,4,15,9.57,27.768
2014-09-21,19,27.98,1,1,15,9.75,17.537
2014-09-22,17,29.77,0,2,14,7.98,18.125
2014-09-23,11,28.57,0,1,12,6.83,15.432
2014-09-24,19,32.44,0,5,3,9.94,22.108
2014-09-25,7,29.26,0,4,9,7.56,17.181
2014-09-26,6,28.02,0,2,12,8.57,18.556
2014-09-27,21,27.56,0,4,11,9.56,19.261
2014-09-28,18,31.69,0,5,6,10.43,23.431
2014-09-29,19,29.49,0,2,12,8.89,19.388
2014-09-30,18,26.46,0,1,9,7.74,13.268
2014-10-01,11,28.65,0,3,9,6.95,16.352
2014-10-02,21,30.59,0,1,12,7.33,18.398
2014-10-03,17,30.13,0,1,3,7.83,13.205
2014-10-04,9,31.3,0,6,7,7.73,21.845
2014-10-05,19,29.05,0,4,11,9.34,18.851
2014-10-06,17,29.84,0,5,14,8.08,22.467
2014-10-07,22,28.63,0,1,15,6.86,15.864
2014-10-08,20,28.65,0,1,7,9.85,13.665
